#{"t_start": 1717156320.7890003, "env_id": "MagnetEnv_OSC-v0"}
r,l,t
-45.506749,2001,4431.56092
-46.010493,2001,4434.027084
-44.518708,2001,4436.494946
-39.510591,2001,4438.945173
-41.510072,2001,4441.409335
-44.012535,2001,4443.856813
-42.008182,2001,4446.290197
-42.51065,2001,4448.730477
-40.51633,2001,4451.198769
-44.013628,2001,4453.655926
-39.009459,2001,4456.108497
-46.008117,2001,4458.571109
-45.012374,2001,4461.198234
-45.012374,2001,4462.835109
-45.012374,2001,4464.470716
-45.012374,2001,4466.107556
-45.012374,2001,4467.750799
-49.010463,2001,4470.189569
-41.509242,2001,4472.63932
-44.008481,2001,4475.068752
-43.013306,2001,4477.525808
-44.011888,2001,4479.975332
-40.515117,2001,4482.446725
-41.007008,2001,4484.890557
-45.0039,2001,4487.350743
-42.012498,2001,4489.807347
-40.513664,2001,4492.275704
-47.00709,2001,4494.73712
-42.512354,2001,4497.21276
-41.014383,2001,4499.682279
-44.008703,2001,4502.110759
-43.009656,2001,4504.574445
-41.513902,2001,4507.045366
-47.011189,2001,4509.489989
-45.508075,2001,4511.940609
-45.504092,2001,4514.400297
-43.010366,2001,4516.860705
-42.00997,2001,4519.31211
-42.515485,2001,4521.766304
-47.499964,2001,4524.221426
-40.015902,2001,4526.668757
-44.517914,2001,4529.119521
-43.516369,2001,4531.563846
-40.017859,2001,4533.961768
-42.014243,2001,4536.390972
-41.015777,2001,4538.221153
-41.016868,2001,4540.66223
-44.016301,2001,4543.074542
-43.51659,2001,4545.522465
-43.50958,2001,4548.716731
-43.50958,2001,4550.360108
-43.50958,2001,4551.997319
-43.50958,2001,4553.637625
-43.50958,2001,4555.282099
-44.012878,2001,4557.73747
-46.013947,2001,4560.177752
-41.519171,2001,4562.593131
-40.017501,2001,4565.046237
-36.522165,2001,4567.497442
-39.031355,2001,4569.95622
-41.517105,2001,4572.412066
-43.012878,2001,4574.879726
-40.021512,2001,4577.336861
-41.019574,2001,4579.794381
-41.016293,2001,4582.262545
-41.518876,2001,4584.707886
-44.011808,2001,4587.16786
-38.526139,2001,4589.643655
-45.520629,2001,4592.096765
-39.019943,2001,4594.561773
-44.020701,2001,4597.030625
-43.025253,2001,4598.860846
-39.019052,2001,4601.295318
-41.025777,2001,4603.754301
-40.037253,2001,4606.185904
-42.031278,2001,4608.654729
-39.525674,2001,4611.085479
-40.535766,2001,4613.523123
-37.52991,2001,4615.978983
-40.030816,2001,4618.404091
-36.036741,2001,4620.817127
-46.030532,2001,4623.272332
-42.512846,2001,4625.719858
-41.030676,2001,4628.128325
-42.026365,2001,4630.594649
-39.027374,2001,4633.043501
-42.027123,2001,4636.253174
-42.027123,2001,4637.893663
-42.027123,2001,4639.53114
-42.027123,2001,4641.170839
-42.027123,2001,4642.818211
-45.029785,2001,4645.245872
-39.031775,2001,4647.663104
-40.530337,2001,4650.099813
-40.025916,2001,4652.509023
-43.539995,2001,4654.924097
-40.038625,2001,4656.762945
-40.528881,2001,4659.193946
-43.034067,2001,4661.642048
-39.537712,2001,4664.087238
-39.046522,2001,4666.52827
-40.047303,2001,4668.979217
-40.547186,2001,4671.43388
-46.030903,2001,4673.861354
-41.041421,2001,4676.267374
-43.045422,2001,4678.726655
-40.033616,2001,4681.167542
-39.532251,2001,4683.622513
-43.05012,2001,4686.075942
-40.035314,2001,4688.537223
-43.044299,2001,4690.997501
-42.046725,2001,4693.466447
-40.539267,2001,4695.915104
-40.552998,2001,4698.375208
-42.530637,2001,4700.842779
-42.040824,2001,4703.297444
-45.051737,2001,4705.765175
-41.53483,2001,4708.23218
-42.029539,2001,4710.680211
-42.034855,2001,4713.119188
-43.5303,2001,4715.592983
-42.543485,2001,4718.048735
-45.026407,2001,4720.513565
-43.037762,2001,4723.138058
-43.037762,2001,4724.786687
-43.037762,2001,4726.424686
-43.037762,2001,4728.075517
-43.037762,2001,4729.713424
-42.02953,2001,4732.190622
-40.535559,2001,4734.662767
-38.038105,2001,4737.117567
-41.045622,2001,4739.586775
-45.042126,2001,4742.033501
-39.536155,2001,4744.508459
-41.041934,2001,4746.977773
-38.039452,2001,4749.427566
-39.532669,2001,4751.880123
-42.037051,2001,4754.324893
-43.04655,2001,4756.774606
-43.537076,2001,4759.170787
-44.540172,2001,4761.589032
-43.040101,2001,4763.953064
-42.031095,2001,4766.355396
-45.538569,2001,4768.728802
-42.53801,2001,4771.18864
-45.04113,2001,4773.637697
-40.038306,2001,4776.049374
-45.042705,2001,4778.507898
-44.545645,2001,4781.011406
-44.039498,2001,4783.447631
-39.037948,2001,4785.885818
-40.033416,2001,4788.342833
-44.539285,2001,4790.721564
-44.53096,2001,4793.128164
-39.534167,2001,4795.579392
-40.528339,2001,4798.048783
-41.031936,2001,4800.528516
-42.532407,2001,4802.994717
-42.53177,2001,4805.474742
-39.537003,2001,4807.919816
-39.035047,2001,4810.53314
-39.035047,2001,4812.173521
-39.035047,2001,4813.811325
-39.035047,2001,4815.450144
-39.035047,2001,4817.074606
-46.039079,2001,4819.504284
-43.036317,2001,4821.950018
-39.041401,2001,4824.398643
-38.534767,2001,4826.850132
-40.53148,2001,4829.256681
-42.028579,2001,4831.656639
-43.042831,2001,4834.120104
-41.040425,2001,4836.526981
-42.034204,2001,4838.980565
-40.532135,2001,4841.377759
-42.037056,2001,4843.843375
-40.533641,2001,4846.316267
-41.535926,2001,4848.731108
-40.535661,2001,4851.189778
-44.027227,2001,4853.632478
-40.531674,2001,4856.080973
-40.029854,2001,4858.558253
-43.545754,2001,4861.039803
-40.529502,2001,4863.48243
-44.03235,2001,4865.94594
-40.536175,2001,4868.421392
-41.528647,2001,4870.891016
-42.549763,2001,4873.355691
-42.032438,2001,4875.823224
-43.030409,2001,4878.23352
-44.027819,2001,4880.651529
-46.525276,2001,4882.497047
-44.534954,2001,4884.936178
-41.534124,2001,4887.407516
-45.051108,2001,4889.864414
-41.538501,2001,4892.334801
-40.032575,2001,4894.789221
-42.030893,2001,4898.014967
-42.030893,2001,4899.657672
-42.030893,2001,4901.294512
-42.030893,2001,4902.934067
-42.030893,2001,4904.57135
-44.5418,2001,4907.032903
-42.532586,2001,4909.503594
-45.040646,2001,4911.947997
-45.541166,2001,4914.398898
-41.032885,2001,4916.853301
-44.535194,2001,4919.321607
-40.531986,2001,4921.740655
-42.032969,2001,4924.215642
-42.037188,2001,4926.667806
-44.031433,2001,4929.115392
-43.035491,2001,4931.582302
-40.532162,2001,4934.025264
-43.025789,2001,4936.465666
-42.532378,2001,4938.926641
-42.531199,2001,4940.760281
-41.531246,2001,4943.207735
-38.03705,2001,4945.657486
-40.529851,2001,4948.091587
-40.035157,2001,4950.489968
-43.528603,2001,4952.944659
-39.033329,2001,4955.389462
-39.036001,2001,4957.83424
-40.030402,2001,4960.296558
-41.526623,2001,4962.697228
-42.529113,2001,4965.12454
-40.035364,2001,4967.560565
-40.026347,2001,4970.040074
-43.029733,2001,4972.466853
-44.522762,2001,4974.901255
-41.034217,2001,4977.376272
-45.531299,2001,4979.850092
-40.530484,2001,4982.335917
-44.528475,2001,4985.546565
-44.528475,2001,4987.20068
-44.528475,2001,4988.854481
-44.528475,2001,4990.504472
-44.528475,2001,4992.150944
-45.540731,2001,4994.595004
-44.532487,2001,4997.042587
-41.033265,2001,4999.506007
-40.038463,2001,5001.340536
-40.039662,2001,5003.804745
-41.537588,2001,5006.213916
-43.535665,2001,5008.616841
-38.033779,2001,5011.022596
-41.533522,2001,5013.499037
-43.032179,2001,5015.892652
-44.528974,2001,5018.354656
-40.536177,2001,5020.761632
-42.53864,2001,5023.194871
-44.041399,2001,5025.66179
-39.033717,2001,5028.074899
-48.039433,2001,5030.475318
-45.537834,2001,5032.88047
-43.04218,2001,5035.313759
-42.033332,2001,5037.761057
-38.5348,2001,5040.173291
-40.035843,2001,5042.59768
-42.536423,2001,5045.064204
-44.528333,2001,5047.51363
-45.536468,2001,5050.001541
-42.033553,2001,5052.431955
-42.02123,2001,5054.885639
-40.53734,2001,5057.341919
-43.023136,2001,5059.80952
-44.527384,2001,5062.287004
-42.52925,2001,5064.694025
-41.037088,2001,5067.120441
-44.535769,2001,5069.586541
-42.03385,2001,5072.201116
-42.03385,2001,5073.838178
-42.03385,2001,5075.475955
-42.03385,2001,5077.113327
-42.03385,2001,5078.751363
-43.529642,2001,5081.177894
-45.036429,2001,5083.583429
-38.526199,2001,5086.046589
-43.037019,2001,5088.499546
-39.528754,2001,5090.961608
-41.040972,2001,5093.363572
-40.528578,2001,5095.811059
-41.53094,2001,5098.255035
-38.530471,2001,5100.663402
-39.033839,2001,5103.078063
-38.52893,2001,5105.519958
-42.5331,2001,5107.970333
-45.039008,2001,5110.392061
-44.039863,2001,5112.837223
-43.544189,2001,5115.256805
-40.038251,2001,5117.703637
-38.033186,2001,5120.16774
-41.030102,2001,5122.603192
-43.040313,2001,5125.048455
-40.031681,2001,5127.473514
-40.042103,2001,5129.926895
-40.031727,2001,5132.366199
-43.540462,2001,5134.81774
-42.546659,2001,5137.225857
-39.548316,2001,5139.67875
-42.539962,2001,5142.088458
-46.036427,2001,5144.491802
-44.547091,2001,5146.903656
-43.537293,2001,5149.341234
-42.047908,2001,5151.730978
-42.043172,2001,5154.137625
-43.539259,2001,5156.58216
-44.542429,2001,5159.1886
-44.542429,2001,5160.828067
-44.542429,2001,5162.470229
-44.542429,2001,5164.118381
-44.542429,2001,5165.760362
-39.536147,2001,5168.209046
-42.54234,2001,5170.677971
-40.033414,2001,5173.153416
-42.537573,2001,5175.644083
-41.039117,2001,5178.079386
-44.54231,2001,5180.559391
-45.542546,2001,5183.016772
-45.538685,2001,5185.413404
-39.543443,2001,5187.819339
-45.540661,2001,5190.277357
-44.536842,2001,5192.756244
-43.525504,2001,5195.206093
-41.034564,2001,5197.677887
-38.038799,2001,5200.141992
-42.538889,2001,5202.591487
-40.042142,2001,5205.05263
-40.542409,2001,5207.491236
-45.541523,2001,5209.962104
-41.023681,2001,5212.405289
-40.53056,2001,5214.870154
-42.532035,2001,5217.329877
-42.531088,2001,5219.737922
-42.028746,2001,5222.195601
-39.530007,2001,5224.643237
-40.533481,2001,5226.47668
-40.537761,2001,5228.88045
-48.025708,2001,5231.311452
-41.027815,2001,5233.717202
-45.532505,2001,5236.155659
-38.527358,2001,5238.570838
-40.538467,2001,5241.008707
-40.529086,2001,5243.414705
-43.023671,2001,5246.615776
-43.023671,2001,5248.251169
-43.023671,2001,5249.884932
-43.023671,2001,5251.510516
-43.023671,2001,5253.146195
-45.009674,2001,5255.558709
-42.536124,2001,5257.960591
-40.530033,2001,5260.36415
-38.52363,2001,5262.796027
-35.531921,2001,5265.233311
-40.532261,2001,5267.662182
-40.511907,2001,5270.048713
-44.018506,2001,5272.471483
-41.025245,2001,5274.874921
-44.019839,2001,5277.314798
-38.528368,2001,5279.750631
-42.024046,2001,5282.146841
-42.519902,2001,5283.99462
-38.518549,2001,5286.433122
-40.017345,2001,5288.843852
-44.502735,2001,5291.266441
-38.024282,2001,5293.671872
-44.514452,2001,5296.085193
-39.523224,2001,5298.540939
-42.523457,2001,5300.994644
-42.022065,2001,5303.391125
-38.510861,2001,5305.789336
-41.008129,2001,5308.177517
-40.506376,2001,5310.571927
-45.006174,2001,5312.959601
-42.512012,2001,5315.410868
-40.50196,2001,5317.869459
-39.504288,2001,5320.292923
-41.510349,2001,5322.731988
-44.006592,2001,5325.183122
-43.009528,2001,5327.614071
-42.507545,2001,5330.025662
-40.512106,2001,5333.265326
-40.512106,2001,5334.906157
-40.512106,2001,5336.543991
-40.512106,2001,5338.179367
-40.512106,2001,5339.816721
-47.005988,2001,5342.264461
-41.015401,2001,5344.088649
-43.018255,2001,5346.506762
-41.512698,2001,5348.944488
-45.501658,2001,5351.418374
-44.004863,2001,5353.840707
-43.001706,2001,5356.306699
-41.503215,2001,5358.748385
-45.503434,2001,5361.188765
-45.000488,2001,5363.620932
-43.501031,2001,5365.990812
-45.003594,2001,5368.409138
-44.009348,2001,5370.813653
-44.494982,2001,5373.229009
-44.006441,2001,5375.641877
-42.009117,2001,5378.084488
-40.501827,2001,5380.5168
-47.501067,2001,5382.934232
-41.504772,2001,5385.403473
-41.009071,2001,5387.826816
-41.005253,2001,5390.271192
-41.499373,2001,5392.710244
-47.998447,2001,5395.138016
-43.009297,2001,5397.555897
-46.505079,2001,5400.040628
-43.998131,2001,5402.489636
-48.005464,2001,5404.963596
-43.510966,2001,5407.427066
-42.998779,2001,5409.833704
-42.511791,2001,5412.293578
-41.997999,2001,5414.700011
-44.507488,2001,5417.106128
-42.504818,2001,5419.732339
-42.504818,2001,5421.369164
-42.504818,2001,5423.001819
-42.504818,2001,5424.647259
-42.504818,2001,5426.287992
-45.004601,2001,5428.687586
-45.998425,2001,5431.094707
-39.506517,2001,5433.506947
-36.018066,2001,5435.90523
-41.009346,2001,5438.360507
-43.511154,2001,5440.818473
-42.010177,2001,5443.232273
-44.524263,2001,5445.643561
-38.520165,2001,5448.087958
-41.017198,2001,5450.472646
-41.51515,2001,5452.934572
-43.010655,2001,5455.34187
-45.009879,2001,5457.736105
-43.522142,2001,5460.127656
-47.52765,2001,5462.530801
-41.506457,2001,5464.956087
-42.522354,2001,5467.3616
-39.528463,2001,5469.756433
-39.546268,2001,5472.145542
-43.541391,2001,5474.541
-41.539973,2001,5476.939867
-39.036938,2001,5479.344929
-42.528402,2001,5481.734611
-40.53761,2001,5484.146011
-42.029913,2001,5486.5866
-41.544062,2001,5489.021705
-41.026674,2001,5491.467928
-42.016342,2001,5493.866984
-42.518728,2001,5496.275132
-41.538031,2001,5498.732194
-41.013389,2001,5501.193831
-43.516636,2001,5503.608297
-41.014684,2001,5506.228972
-41.014684,2001,5507.867876
-41.014684,2001,5509.510975
-41.014684,2001,5511.152045
-41.014684,2001,5512.791988
-42.027452,2001,5515.207136
-42.018657,2001,5517.645936
-41.53162,2001,5520.065634
-41.540216,2001,5522.470178
-40.529616,2001,5524.923939
-41.519242,2001,5527.328887
-41.517393,2001,5529.749489
-42.54075,2001,5532.158531
-40.047052,2001,5534.595451
-38.514595,2001,5537.074265
-41.511462,2001,5539.473789
-43.012746,2001,5541.876065
-39.031501,2001,5544.317656
-40.024453,2001,5546.782268
-42.54511,2001,5549.208544
-42.026612,2001,5551.606455
-44.03807,2001,5554.070148
-42.022461,2001,5556.482493
-43.537861,2001,5558.893851
-44.539966,2001,5561.340677
-44.010203,2001,5563.768498
-41.01725,2001,5566.214031
-42.009976,2001,5568.035483
-46.008693,2001,5570.4699
-37.047577,2001,5572.866338
-39.526241,2001,5575.314734
-44.538002,2001,5577.702049
-40.519646,2001,5580.096537
-41.535067,2001,5582.509954
-40.527913,2001,5584.922577
-40.022383,2001,5587.322678
-46.032109,2001,5589.716945
-42.038579,2001,5592.945394
-42.038579,2001,5594.580697
-42.038579,2001,5596.215553
-42.038579,2001,5597.843196
-42.038579,2001,5599.477058
-41.013011,2001,5601.930007
-46.028065,2001,5604.384245
-40.027821,2001,5606.786428
-38.516683,2001,5609.21593
-39.024003,2001,5611.620375
-46.027437,2001,5614.036377
-44.013877,2001,5616.444904
-41.006027,2001,5618.891996
-44.028801,2001,5621.30985
-44.536801,2001,5623.753951
-39.012808,2001,5625.574573
-44.035042,2001,5627.979841
-41.013959,2001,5630.430048
-40.531137,2001,5632.863871
-43.522526,2001,5635.296452
-42.006912,2001,5637.707062
-43.014173,2001,5640.121878
-39.511022,2001,5642.534253
-42.517074,2001,5644.974378
-41.530614,2001,5647.380571
-38.512075,2001,5649.791356
-44.518054,2001,5652.246945
-45.033369,2001,5654.720072
-40.52814,2001,5657.136478
-46.534194,2001,5659.596046
-45.028526,2001,5662.052818
-44.53663,2001,5664.51153
-43.53942,2001,5666.927368
-41.025636,2001,5669.345722
-43.521404,2001,5671.786545
-44.506715,2001,5674.254021
-39.021036,2001,5676.706721
-45.518589,2001,5679.32146
-45.518589,2001,5680.968605
-45.518589,2001,5682.610301
-45.518589,2001,5684.253679
-45.518589,2001,5685.890812
-44.023416,2001,5688.337893
-39.017033,2001,5690.758309
-44.021618,2001,5693.212995
-44.518109,2001,5695.68233
-40.032218,2001,5698.081419
-44.013873,2001,5700.536733
-37.523478,2001,5703.002153
-39.512746,2001,5705.44054
-40.026236,2001,5707.896939
-42.528531,2001,5710.359506
-39.519261,2001,5712.7908
-40.01523,2001,5715.26062
-40.528825,2001,5717.709999
-41.535169,2001,5720.165798
-43.526712,2001,5722.651776
-44.032264,2001,5725.098175
-42.518696,2001,5727.552467
-43.520429,2001,5729.978784
-41.532384,2001,5732.386815
-40.01937,2001,5734.851014
-41.026444,2001,5737.24984
-44.535569,2001,5739.689335
-41.029836,2001,5742.153017
-42.53936,2001,5744.601968
-38.536771,2001,5747.002415
-45.038443,2001,5749.463455
-43.032865,2001,5751.961223
-42.030385,2001,5754.453279
-42.536027,2001,5756.951431
-44.042896,2001,5759.42668
-45.546366,2001,5761.901339
-44.045732,2001,5764.364578
-44.544287,2001,5766.996673
-44.544287,2001,5768.645531
-44.544287,2001,5770.293067
-44.544287,2001,5771.940016
-44.544287,2001,5773.582635
-43.53682,2001,5776.03822
-36.535612,2001,5778.442737
-44.542835,2001,5780.848246
-42.034536,2001,5783.255943
-42.036843,2001,5785.692265
-40.035747,2001,5788.144921
-41.034026,2001,5790.569391
-39.531393,2001,5793.028171
-43.029353,2001,5795.463795
-42.041996,2001,5797.931649
-45.038719,2001,5800.421616
-43.038088,2001,5802.941759
-41.040651,2001,5805.512961
-42.040659,2001,5808.034186
-43.013816,2001,5810.616475
-41.537029,2001,5813.20308
-45.536568,2001,5815.650357
-41.53896,2001,5818.143487
-41.034608,2001,5820.694756
-40.02884,2001,5823.194391
-41.034626,2001,5825.682682
-42.521033,2001,5828.217279
-38.52716,2001,5830.745522
-38.528321,2001,5833.295807
-44.021825,2001,5835.697657
-40.032075,2001,5838.053546
-41.525251,2001,5840.452631
-40.53125,2001,5842.933021
-46.53539,2001,5845.359715
-40.529809,2001,5847.916051
-45.031783,2001,5850.51915
-43.535093,2001,5852.373677
-42.523827,2001,5855.705199
-42.523827,2001,5857.322407
-42.523827,2001,5858.979066
-42.523827,2001,5860.626588
-42.523827,2001,5862.324954
-41.532387,2001,5864.837398
-41.52555,2001,5867.297023
-42.031993,2001,5869.713226
-42.538542,2001,5872.191906
-40.029081,2001,5874.675147
-44.535328,2001,5877.142887
-41.517801,2001,5879.536689
-43.027738,2001,5881.909195
-40.012343,2001,5884.291914
-43.036849,2001,5886.696263
-36.033874,2001,5889.115315
-38.034102,2001,5891.646043
-38.025106,2001,5894.111237
-41.040876,2001,5896.525367
-42.537136,2001,5898.999147
-43.539602,2001,5901.501737
-41.021817,2001,5903.99291
-43.54265,2001,5907.288255
-41.019112,2001,5910.655511
-45.52968,2001,5914.016713
-41.041761,2001,5916.148471
-44.532974,2001,5919.451454
-44.530656,2001,5922.974756
-41.008334,2001,5926.679845
-45.037558,2001,5929.750776
-45.534719,2001,5932.806782
-40.023306,2001,5935.865253
-41.546838,2001,5938.951851
-42.033363,2001,5941.785721
-42.034839,2001,5944.403449
-42.53505,2001,5947.132731
-41.03507,2001,5949.898385
-45.036966,2001,5953.373708
-45.036966,2001,5955.051725
-45.036966,2001,5956.725248
-45.036966,2001,5958.401163
-45.036966,2001,5960.073124
-41.535744,2001,5962.706023
-41.035203,2001,5965.309218
-43.530993,2001,5967.864787
-39.505823,2001,5970.413273
-43.524427,2001,5972.961916
-43.533531,2001,5975.615584
-42.507659,2001,5978.287809
-46.533043,2001,5980.825963
-44.031821,2001,5982.834975
-42.531797,2001,5985.3684
-42.529265,2001,5987.860143
-42.506918,2001,5990.360115
-43.504678,2001,5992.886144
-43.53001,2001,5995.373136
-44.031344,2001,5997.873403
-43.01798,2001,6000.380869
-41.531826,2001,6002.847952
-40.030687,2001,6005.385955
-49.033318,2001,6008.046929
-43.529827,2001,6010.560278
-44.533379,2001,6013.057065
-37.533517,2001,6015.527575
-39.03062,2001,6018.059403
-41.045149,2001,6020.527183
-41.038009,2001,6022.999956
-40.540384,2001,6025.438225
-40.518228,2001,6027.944434
-41.011485,2001,6030.516843
-41.539869,2001,6033.045677
-40.53428,2001,6035.549981
-37.511484,2001,6038.087996
-43.038809,2001,6040.538153
-41.045618,2001,6043.178429
-41.045618,2001,6044.829569
-41.045618,2001,6046.4832
-41.045618,2001,6048.132493
-41.045618,2001,6049.775728
-40.519413,2001,6052.232368
-39.544241,2001,6054.866697
-37.541827,2001,6057.317812
-43.030332,2001,6059.818453
-43.018345,2001,6062.26356
-43.04228,2001,6064.748747
-41.545971,2001,6067.262027
-38.01491,2001,6069.715988
-38.031633,2001,6072.168889
-42.022648,2001,6074.640821
-39.035436,2001,6077.094449
-40.517323,2001,6079.592904
-40.023379,2001,6082.070459
-40.515992,2001,6084.530918
-41.039522,2001,6086.99202
-39.544573,2001,6089.465104
-40.518033,2001,6091.950674
-43.543344,2001,6094.408858
-40.019828,2001,6096.908907
-42.036461,2001,6099.430059
-41.043444,2001,6101.900086
-45.019831,2001,6104.366328
-42.018286,2001,6106.87443
-38.523451,2001,6109.355672
-39.025389,2001,6111.841947
-41.521751,2001,6114.32472
-38.024448,2001,6116.775855
-40.520337,2001,6119.249367
-43.545324,2001,6121.726107
-44.013799,2001,6124.213221
-45.518603,2001,6126.709817
-39.542259,2001,6129.237981
-43.520573,2001,6131.927662
-43.520573,2001,6133.650619
-43.520573,2001,6135.306042
-43.520573,2001,6136.978344
-43.520573,2001,6138.656254
-38.041967,2001,6141.209791
-40.016302,2001,6143.920328
-39.521518,2001,6146.416697
-39.034072,2001,6148.903676
-44.537943,2001,6151.395186
-40.520661,2001,6153.900544
-43.023358,2001,6156.378368
-36.520244,2001,6158.865311
-38.525687,2001,6161.356155
-42.021857,2001,6163.903433
-44.51929,2001,6166.392485
-44.51612,2001,6168.925815
-38.024755,2001,6171.400122
-39.540161,2001,6173.832951
-40.023294,2001,6176.329604
-44.034041,2001,6178.822457
-42.518679,2001,6181.28105
-42.031009,2001,6183.74009
-42.539228,2001,6186.216345
-40.024429,2001,6188.712417
-38.523265,2001,6191.212841
-41.531359,2001,6193.722861
-37.02494,2001,6196.266745
-42.514771,2001,6198.786734
-40.529552,2001,6201.295453
-39.52183,2001,6203.792475
-36.524244,2001,6206.305691
-41.019005,2001,6208.822028
-42.021356,2001,6211.314869
-40.022647,2001,6213.168121
-43.516197,2001,6215.660334
-36.523284,2001,6218.14352
-40.520312,2001,6221.431635
-40.520312,2001,6223.088835
-40.520312,2001,6224.752555
-40.520312,2001,6226.399026
-40.520312,2001,6228.056643
-40.517469,2001,6230.576905
-38.520752,2001,6233.115579
-39.020006,2001,6235.604989
-39.025416,2001,6238.113983
-41.018621,2001,6240.623307
-44.043975,2001,6243.13157
-43.019314,2001,6245.608975
-41.021651,2001,6248.069612
-41.02088,2001,6250.533377
-40.521073,2001,6252.992946
-43.544285,2001,6255.424038
-39.020773,2001,6257.883004
-42.523224,2001,6260.354022
-43.030215,2001,6262.823185
-39.522645,2001,6265.29727
-40.022796,2001,6267.792368
-39.021348,2001,6270.287963
-44.019498,2001,6272.824738
-41.519541,2001,6274.69151
-43.031612,2001,6277.195784
-39.522361,2001,6279.672847
-39.03727,2001,6282.172562
-41.540866,2001,6284.683998
-43.5197,2001,6287.223262
-38.023054,2001,6289.731339
-41.518939,2001,6292.251524
-42.523015,2001,6294.713621
-38.526224,2001,6297.212052
-41.532599,2001,6299.72819
-39.52192,2001,6302.223119
-42.021314,2001,6304.733103
-41.017049,2001,6307.26769
-42.018122,2001,6310.563638
-42.018122,2001,6312.232673
-42.018122,2001,6313.918947
-42.018122,2001,6315.590278
-42.018122,2001,6317.267942
-44.513436,2001,6319.771568
-41.022838,2001,6322.338386
-44.017129,2001,6324.842269
-42.533124,2001,6327.353631
-39.021874,2001,6329.872762
-40.020116,2001,6332.392399
-39.521001,2001,6334.276986
-44.518277,2001,6336.794217
-41.027582,2001,6339.315406
-41.521766,2001,6341.851353
-39.53075,2001,6344.369954
-38.525475,2001,6346.874702
-39.024755,2001,6349.387777
-41.518871,2001,6351.91097
-42.525331,2001,6354.409518
-40.02391,2001,6356.923314
-43.526867,2001,6359.437269
-40.024923,2001,6361.912644
-40.021457,2001,6364.416261
-40.518591,2001,6366.882393
-40.037614,2001,6369.314172
-40.022605,2001,6371.772811
-39.536244,2001,6374.219324
-40.02013,2001,6376.677782
-40.521705,2001,6379.116344
-43.521938,2001,6381.571667
-44.522811,2001,6384.020136
-39.520856,2001,6386.471948
-42.021357,2001,6388.914297
-36.532363,2001,6391.360338
-38.527266,2001,6393.749635
-42.038644,2001,6396.211335
-41.536284,2001,6398.836461
-41.536284,2001,6400.485338
-41.536284,2001,6402.133306
-41.536284,2001,6403.778169
-41.536284,2001,6405.412942
-38.515614,2001,6407.815141
-42.035489,2001,6410.224913
-43.533378,2001,6412.634572
-43.537202,2001,6415.097277
-40.532788,2001,6417.506971
-39.032346,2001,6419.918704
-42.538803,2001,6422.326441
-44.037467,2001,6424.794171
-43.029769,2001,6427.260575
-42.528068,2001,6429.725844
-39.027196,2001,6432.194256
-39.031757,2001,6434.642783
-41.535279,2001,6437.113109
-44.539761,2001,6439.580256
-43.042367,2001,6442.045546
-41.031061,2001,6444.467862
-43.035224,2001,6446.940421
-39.529444,2001,6449.409828
-43.028752,2001,6451.889014
-43.044882,2001,6454.359735
-40.532372,2001,6456.784872
-40.040022,2001,6459.230454
-39.52904,2001,6461.697775
-41.031247,2001,6464.160851
-40.530468,2001,6466.61081
-40.037241,2001,6469.058105
-45.536926,2001,6471.488377
-42.542501,2001,6473.940162
-44.047561,2001,6476.381953
-42.5434,2001,6478.792651
-40.539466,2001,6481.249572
-41.544364,2001,6483.668472
-43.047381,2001,6486.292781
-43.047381,2001,6487.938281
-43.047381,2001,6489.580053
-43.047381,2001,6491.231481
-43.047381,2001,6492.873382
-42.51416,2001,6495.307446
-43.034848,2001,6497.718566
-43.039925,2001,6500.135502
-45.538025,2001,6502.597627
-44.540136,2001,6505.029936
-41.538246,2001,6507.434114
-38.039605,2001,6509.829914
-42.541587,2001,6512.22498
-42.542391,2001,6514.640322
-46.034579,2001,6517.061658
-42.039962,2001,6519.474368
-40.541556,2001,6521.919919
-42.539612,2001,6524.345911
-41.030098,2001,6526.777254
-43.04142,2001,6529.203226
-44.041539,2001,6531.665023
-43.040402,2001,6534.146227
-41.025078,2001,6536.627949
-38.032166,2001,6539.098115
-39.024456,2001,6541.521602
-40.535292,2001,6543.932209
-41.532305,2001,6546.387833
-41.036482,2001,6548.859298
-42.533349,2001,6551.325833
-41.530884,2001,6553.75522
-42.531477,2001,6556.212372
-39.030069,2001,6558.633706
-43.027936,2001,6560.470663
-39.530509,2001,6562.923513
-44.031343,2001,6565.36347
-38.526724,2001,6567.773143
-42.021924,2001,6570.205328
-41.033844,2001,6573.437376
-41.033844,2001,6575.07713
-41.033844,2001,6576.715364
-41.033844,2001,6578.352677
-41.033844,2001,6579.991793
-39.529469,2001,6582.424919
-39.522363,2001,6584.853591
-44.519403,2001,6587.264214
-41.019282,2001,6589.693278
-38.516089,2001,6592.164093
-40.527642,2001,6594.627659
-41.523362,2001,6597.07792
-40.023096,2001,6599.520165
-39.524626,2001,6601.936937
-37.525318,2001,6604.41314
-40.522711,2001,6606.852003
-40.524847,2001,6609.271302
-39.020216,2001,6611.735175
-42.018976,2001,6614.189584
-42.515533,2001,6616.62673
-41.027521,2001,6619.096125
-39.516111,2001,6620.925023
-40.517032,2001,6623.379497
-42.520224,2001,6625.783341
-38.519621,2001,6628.244188
-40.517519,2001,6630.699188
-39.533862,2001,6633.149432
-39.520576,2001,6635.596515
-39.518263,2001,6638.02041
-40.515347,2001,6640.489695
